date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max category
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 106.097740 249.029700 2.007618 SKS 87.000000 1.333333 68.000000 158.000000 0.000000 4.000000 29033.482581 -0.661981 -0.886080 -0.437881 poor
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 101.471950 48.183650 2.007618 SKS 94.000000 0.820513 55.000000 131.000000 0.205128 2.358974 3099.444950 -0.722137 -0.898682 -0.545591 poor
19-Aug-2016 07:32:22 -55.285200 -31.876600 10.000000 7.400000 108.474180 206.584290 2.007618 SKS 29.000000 1.846154 -Inf Inf 0.000000 Inf 10827.777404 -0.096370 -0.224727 0.031988 null-measurement
21-Aug-2016 03:45:23 -55.313300 -31.750800 12.000000 6.100000 108.458110 206.504600 2.007618 SKS 30.000000 3.794872 -Inf Inf 0.000000 Inf 25700.171495 0.141318 0.002566 0.280070 null-measurement
23-Aug-2016 19:39:44 -7.287200 122.434500 533.000000 6.000000 106.820120 83.191800 2.007618 SKS 86.000000 4.000000 -Inf Inf 0.000000 Inf 50628.775983 0.134455 -0.088028 0.356938 poor
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 108.625150 243.618520 2.007618 SKS 127.000000 2.564103 111.000000 140.000000 1.435897 3.897436 62741.161789 -1.291870 -1.952732 -0.631007 average
24-Nov-2016 18:43:47 11.909700 -88.896800 10.000000 6.900000 91.894530 289.071700 2.007618 SKS 172.000000 1.128205 -Inf Inf 0.000000 Inf 331391.367047 -0.853907 -1.150194 -0.557620 poor
15-Apr-2017 08:19:43 -23.265300 -67.722500 155.000000 6.300000 102.300760 249.326420 2.007618 SKS 57.000000 4.000000 -Inf Inf 0.000000 Inf 13249.458042 0.436427 -0.445534 1.318388 poor
20-May-2017 01:06:14 9.381800 123.953700 533.000000 6.000000 95.719230 70.474910 2.007618 SKS 163.000000 4.000000 -Inf Inf 0.000000 Inf 32322.075117 -0.015506 -0.164599 0.133587 poor
30-Jun-2017 22:29:45 -0.284900 -80.492700 13.000000 6.000000 94.947000 274.630350 2.007618 SKS 178.000000 1.230769 -Inf Inf 0.000000 Inf 16934.531327 -0.205841 -0.344248 -0.067434 poor
